countryname,wbcode,iso3,region,incgroup2,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,GINIp,GINIc,IGP,NL1,NL2,COR,MAcatM,MAcatC1,Q4_IGpri,BHQ1,BHQ2,BHQ3,BHQ4,Q4BH,Q4child,Delta50,Asher_Q4_IGpri,ThreeGen_obs,ThreeGen_IGPp1,ThreeGen_IGPg1,ThreeGen_IGPgsd,All2125_MEANp,All2125_MEANc,All2125_IGP,All2125_MAcatC1,Cores2125_MEANp,Cores2125_MEANc,Cores2125_IGP,Cores2125_MAcatC1,Shortfall0611_obs,Shortfall0611_IGP,Shortfall1217_obs,Shortfall1217_IGP,IGEincome,S1,S2,S3,MLD_psu
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,dad,daughter,1376,.7404637336730957,.2149563878774643,.0071947937831283,.0282893087714911,.0090957880020142,.8979068398475647,.0378089398145676,.0147124789655209,.0398228839039803,.0097488630563021,1.617011904716492,1.09737765789032,2.919561147689819,2.877341270446777,.77067065,.8854416,.4529958069324493,.368137389421463,.009684182703495,.4596427381038666,.0630600228905678,.0617666766047478,.2735198140144348,.37047923,.36761516,.22566395,.036241651,.46559158,.097695619,.40784144,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,dad,son,1195,.7258473038673401,.2223158031702042,.0159890446811914,.0258087292313576,.010039122775197,.5537165403366089,.1330835521221161,.0680661797523499,.1986198276281357,.0465138927102089,1.742639899253845,4.587140560150147,2.976176738739014,4.642642021179199,.7524268,.55742055,.7762587666511536,.9792990684509277,-.0232979524880648,.4976225197315216,.380891352891922,.3795337677001953,.762887179851532,.19455983,.19787233,.30854115,.2990267,.087695383,.4286873,3.1768513,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,max,all,2560,.7279079556465149,.2235590070486069,.0115746427327394,.0273835305124521,.0095748463645577,.7392304539680481,.0818000882863998,.0394785851240158,.1129534170031548,.0265374612063169,1.713504910469055,2.702559947967529,2.962739944458008,4.172115325927734,.75646323,.73516876,.6171397566795349,.687362015247345,-.0080489395186305,.4382488429546356,.2088384330272675,.2074272930622101,.5053778886795044,.2935349,.28920823,.26661548,.15064138,.29260394,.25020632,1.6178851,.50431699,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,max,daughter,1370,.7330067753791809,.2216620743274689,.0072298441082239,.0289611853659153,.0091400993987918,.8979434370994568,.0374591909348965,.0147841526195407,.0400168858468533,.0097963558509946,1.664288282394409,1.09461236000061,2.943422079086304,2.879996776580811,.76383197,.88617617,.4510542154312134,.3528470396995544,.011228327639401,.4609876871109009,.0620611421763897,.0607522204518318,.2748462855815888,.3741602,.36474526,.22755067,.033543874,.47222632,.097364284,.38830966,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,max,son,1190,.7219432592391968,.2257780730724335,.0166572574526072,.0255379639565945,.010083420202136,.5535655021667481,.1336707770824432,.0683665201067925,.1982757300138474,.0461214743554592,1.771079540252686,4.58356237411499,2.985397338867188,4.63829517364502,.74780291,.55733281,.7838939428329468,1.008412718772888,-.0258023999631405,.5045463442802429,.3805408477783203,.3791736364364624,.763826847076416,.19632627,.19820434,.31371796,.29175141,.091255218,.42900336,3.0998387,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,mom,all,2623,.9472219347953796,.0478444695472717,.002491211052984,.0022610048763454,.0001813786657294,.7388693690299988,.0818775966763496,.0401389598846436,.1119303330779076,.0271837674081326,.3084492385387421,2.710947513580322,1.29663896560669,4.176150321960449,.94871479,.73438573,.9361792802810669,1.087317585945129,-.0235951971262693,.2906711995601654,.25203076004982,.2518950700759888,.3315509557723999,.26119563,.25912735,.25632697,.22335008,.43680307,.250231,2.403609,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,mom,daughter,1402,.9394930601119995,.0559871569275856,.0018185970839113,.002701208461076,0,.8982889652252197,.0375518314540386,.0150103364139795,.0395493991672993,.0095994602888823,.3474462330341339,1.091634035110474,1.361968636512756,2.866815328598023,.94152445,.88572448,.9573277831077576,.9317320585250855,.0041222576983273,.4548079669475555,.0912515893578529,.0912515893578529,.188489705324173,.34979841,.34540087,.23977698,.065023713,.58640689,.097115055,.75352854,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1960,Retrospective question,1960,mom,son,1221,.9562456607818604,.0383376553654671,.0032765069045126,.0017470547463745,.0003931433602702,.5527424216270447,.13362917304039,.0694773346185684,.1964371055364609,.0477139391005039,.262919157743454,4.601541519165039,1.214909553527832,4.645535945892334,.95708066,.55634397,1.015946388244629,1.477677941322327,-.0689462944865227,.265692263841629,.4397449493408203,.4395245909690857,.5068362951278687,.15886839,.1595282,.27529213,.4063113,.25363833,.42899817,4.3104968,,,,,,,,,,,,,,,,,,.436,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,avg,all,3264,.6603368520736694,.2718179821968079,.0508832670748234,.0118319476023316,.005129964556545,.6124877333641052,.1197774335741997,.0624129399657249,.1632363349199295,.0420855768024921,1.415053367614746,3.897687435150147,2.29790735244751,4.644954681396484,.73190856,.62975991,.908906102180481,1.014999747276306,-.013857938349247,.4496452808380127,.3276184499263763,.3250264227390289,.4742157161235809,.31154954,.31437147,.23105799,.143021,.25660074,.25017422,2.5313573,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,avg,daughter,1908,.6437370181083679,.2927172482013702,.0477492474019527,.011748363263905,.0040481556206942,.7625587582588196,.0810782983899117,.0423922426998615,.0973644703626633,.0166062377393246,1.451758027076721,2.359958171844482,2.291881799697876,3.895852088928223,.71976537,.75945437,.9256515502929688,.9451102614402771,-.002554550068453,.5445494055747986,.1741333603858948,.1715173721313477,.3511746525764465,.41432908,.41528136,.12338984,.046999719,.37228775,.14504328,1.0055518,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,avg,son,1356,.6846420168876648,.2412176728248596,.0554720386862755,.0119543299078941,.0067139291204512,.3927564918994904,.1764399856328964,.0917268767952919,.259684681892395,.0793919563293457,1.361311078071594,6.1492018699646,2.30650806427002,4.735367774963379,.74941671,.43729696,.9238305687904358,1.294885396957398,-.0480850674211979,.4499803781509399,.5523484945297241,.5503947138786316,.6741760969161987,.16650796,.17196321,.38301572,.2785131,.06867376,.40410501,4.6844878,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,dad,all,3277,.6650484204292297,.248513251543045,.0250926446169615,.0456165857613087,.0157291125506163,.6121425628662109,.1203676238656044,.0624229498207569,.1629812121391296,.0420856736600399,2.307601451873779,3.89821982383728,3.44861364364624,4.644956111907959,.70596176,.62969744,.5875815153121948,.5179082751274109,.0071784425526857,.4362455904483795,.3063425421714783,.3036262094974518,.4634197354316711,.31297415,.31051791,.23097487,.14553307,.26398629,.25013331,2.5584776,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,dad,daughter,1918,.649965226650238,.2675839364528656,.0261433180421591,.0427240319550037,.0135835064575076,.7619406580924988,.0812470838427544,.0425859875977039,.09745242446661,.0167738497257233,2.336053609848023,2.365880966186523,3.387328386306763,3.902890205383301,.69151443,.75919789,.5960069894790649,.4788912236690521,.0124065345153213,.5172759890556335,.1549044847488403,.1516031473875046,.3405770063400269,.41607308,.41114143,.12447705,.048308451,.38423184,.14531615,1.0208451,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,dad,son,1359,.6871718764305115,.2205411195755005,.023551557213068,.0498592630028725,.0188762005418539,.3924246728420258,.177748054265976,.0915190055966377,.2590962052345276,.0792120397090912,2.265868663787842,6.145792961120606,3.537446022033691,4.732402324676514,.72620285,.43727189,.5890005230903626,.723247230052948,-.0133334062993526,.4402748048305512,.5284658074378967,.5278103947639465,.6580300331115723,.16694838,.16803494,.38175544,.28326124,.073636852,.40387487,4.7362971,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,max,all,3264,.6603368520736694,.2517438530921936,.0253755524754524,.0466226153075695,.0159211549907923,.6124877333641052,.1197774335741997,.0624129399657249,.1632363349199295,.0420855768024921,2.339893579483032,3.897687435150147,3.463211297988892,4.644954681396484,.70209968,.62975991,.5874890089035034,.510791003704071,.0078914258629084,.4380233287811279,.3053834438323975,.302685558795929,.4666552543640137,.31377208,.31180385,.23080164,.14362243,.26481342,.25015876,2.5353425,.45850995,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,max,daughter,1908,.6437370181083679,.2719618380069733,.0263387765735388,.0440887361764908,.0138736506924033,.7625587582588196,.0810782983899117,.0423922426998615,.0973644703626633,.0166062377393246,2.376697063446045,2.359958171844482,3.407386541366577,3.895852088928223,.68681395,.75945437,.5943742990493774,.46145099401474,.0140407728031278,.5198510885238648,.1532185673713684,.1499161869287491,.3421292006969452,.4177748,.4122563,.12254867,.047420252,.3864572,.14495391,1.0052046,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,max,son,1356,.6846420168876648,.2221410125494003,.0239652153104544,.050332672894001,.0189190749078989,.3927564918994904,.1764399856328964,.0917268767952919,.259684681892395,.0793919563293457,2.286006689071655,6.1492018699646,3.543959379196167,4.735367774963379,.72356308,.43729696,.5946661829948425,.7377253770828247,-.0142112346366048,.4450494647026062,.5281804203987122,.5275179743766785,.6635795831680298,.16795166,.17103726,.38251126,.27849981,.0725471,.40419775,4.6803036,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,mom,all,3323,.9165341258049011,.0683611556887627,.0043236967176199,.0095002977177501,.0012807397870347,.6111860275268555,.121022641658783,.0625638514757156,.1638085842132568,.0414188727736473,.5316682457923889,3.903427600860596,1.794133186340332,4.637033939361572,.92251343,.62838,.802760660648346,.9333593845367432,-.0166132189333439,.3105993270874023,.3748471736907959,.3743273019790649,.3611659407615662,.26588872,.26438597,.25559294,.21413237,.40221804,.25017029,3.4733984,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,mom,daughter,1943,.9058052897453308,.0795217305421829,.0057002413086593,.0070595131255686,.0019132518209517,.7611429691314697,.0823937654495239,.0420335158705711,.0980875417590141,.0163421910256147,.5834425687789917,2.367252349853516,1.855748057365418,3.895259380340576,.91256684,.75830454,.8451629281044006,.9460630416870117,-.0128458011895418,.4026457071304321,.2214750647544861,.2204572409391403,.2647049427032471,.35990566,.35676512,.17916074,.1041685,.5354175,.14493634,1.8707197,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1970,Retrospective question,1970,mom,son,1380,.9322453737258911,.0520176440477371,.0023078895173967,.0130745759233832,.000354491174221,.3915895819664002,.1775906533002853,.0926284119486809,.2600502669811249,.0781410858035088,.4558501541614533,6.152997970581055,1.697708249092102,4.71864652633667,.93674666,.43560445,.8309071660041809,1.280953168869019,-.0571089349687099,.2989496886730194,.5994448065757752,.5993027687072754,.5143997669219971,.13167812,.13250247,.36468282,.37113661,.19073236,.40427458,5.761229,,,,,,,,,,,,,,,,,,,.17509645,.033837263,.79106629,
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,avg,all,3799,.5743225812911987,.2876250445842743,.1048508509993553,.0226043369621038,.0105972262099385,.423142284154892,.1603972762823105,.0907370820641518,.19212406873703,.1335993111133575,2.087295293807983,6.007924556732178,2.786006212234497,5.034060955047607,.66037792,.47488278,.8924753665924072,1.1875159740448,-.0344287231564522,.4939236342906952,.4931342303752899,.4892047345638275,.5415185689926148,.38227984,.30260164,.20085473,.1142638,.17807446,.25014275,3.8781905,,,,,,2.3883681,7.211164,.85046786,.56905955,2.4182885,8.8355141,.66177636,.71708417,4274,.12818995,4316,.35811812,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,avg,daughter,2284,.5617722272872925,.3057770431041718,.1051126196980476,.0192074459046125,.0081306649371982,.5246388912200928,.1409543454647064,.0725891590118408,.1593022048473358,.102515384554863,2.065708875656128,4.917433738708496,2.722001552581787,5.011901378631592,.65575475,.56165832,.9806515574455261,1.187095165252686,-.0251762047410011,.5325992703437805,.3857809901237488,.3813882768154144,.4711789786815643,.50884598,.28093535,.13189244,.078326233,.2445017,.19727857,2.7260685,,,,,,2.4511936,6.3291841,.93841553,.48240346,3.0438833,9.7065792,.57940328,.73982012,2165,.12928924,2214,.40117413,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,avg,son,1515,.5941335558891296,.2589716017246246,.1044376343488693,.027966421097517,.0144907590001822,.2629270851612091,.1910884529352188,.1193840727210045,.2439342737197876,.1826661080121994,2.1213698387146,7.729293346405029,2.884747743606567,4.568026065826416,.66673124,.33700383,.7572036385536194,1.196162343025208,-.0483087971806526,.4781805872917175,.6625942587852478,.6604942679405212,.649406909942627,.17429443,.33820915,.31417772,.17331868,.076192863,.33359027,5.7714157,,,,,,2.2913747,8.5728102,.74013138,.70399064,2.1575866,8.472518,.69181925,.7076658,2109,.12826626,2102,.31370366,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,dad,all,3821,.5852131843566895,.2473449558019638,.0406437627971172,.1067872121930122,.0200108736753464,.4225912392139435,.1610747277736664,.0910791829228401,.1918242871761322,.1334305554628372,3.253933906555176,6.010415554046631,3.965271234512329,5.031423091888428,.6316511,.47449037,.6108560562133789,.6448076963424683,-.0032871912699193,.4814164638519287,.4567094445228577,.4513210356235504,.4981315732002258,.38067815,.30066505,.20394169,.11471511,.22063853,.25014582,3.9155352,,,,,,3.698971,7.2187772,.59132981,.53044587,3.7545941,8.7088356,.48385113,.66967624,4280,.089507766,4325,.24916297,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,dad,daughter,2301,.5740877389907837,.2756679952144623,.0306276120245457,.104904867708683,.0147117814049125,.5234050750732422,.1418334543704987,.0734207928180695,.15908183157444,.1022588312625885,3.163385391235352,4.924336433410645,3.851376295089722,5.008578300476074,.62743628,.56074923,.6589820384979248,.6637052297592163,-.0004700379795395,.5067282319068909,.3558875322341919,.3496068716049194,.4309316277503967,.50708592,.27985656,.1341085,.07894899,.29932523,.19741412,2.759629,,,,,,3.7158594,6.3407483,.64087021,.4433938,4.4890885,9.5406227,.43977809,.71184659,2169,.090499975,2219,.27572423,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,dad,son,1520,.6028582453727722,.2024243324995041,.0565294809639454,.1097726300358772,.0284152887761593,.2626994848251343,.1915915757417679,.1190855726599693,.2437541484832764,.1828692257404327,3.397544622421265,7.732948303222656,4.136734962463379,4.566720962524414,.63571125,.33675238,.5222957134246826,.6575393676757813,-.0126375379040837,.4731181859970093,.6166139841079712,.6149160265922546,.5894268155097961,.17261538,.33490613,.3189027,.1735758,.11381371,.33377883,5.8181462,,,,,,3.6728146,8.5786514,.5192284,.66588581,3.4599519,8.375164,.49491504,.65304327,2111,.089328922,2106,.22082143,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,max,all,3799,.5743225812911987,.2556000649929047,.0416509211063385,.1080779433250427,.0203485134989023,.423142284154892,.1603972762823105,.0907370820641518,.19212406873703,.1335993111133575,3.320133447647095,6.007924556732178,3.9793860912323,5.034060955047607,.62400228,.47488278,.6119521260261536,.6386997103691101,-.0025795956607908,.4837433993816376,.4541522562503815,.4485525488853455,.5033231973648071,.38226101,.30269349,.20055087,.11449466,.21529792,.25016376,3.8802149,.50364435,896,.41862908,.29955688,.065011553,3.7615337,7.211164,.59844434,.52750432,3.9249876,8.8355141,.48237276,.67717826,4274,.092269383,4316,.25846246,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,max,daughter,2284,.5617722272872925,.2858462631702423,.0309106521308422,.1069285273551941,.0145423393696547,.5246388912200928,.1409543454647064,.0725891590118408,.1593022048473358,.102515384554863,3.224059581756592,4.917433738708496,3.860431909561157,5.011901378631592,.61949247,.56165832,.6588664054870606,.657226026058197,.0001629892649362,.507493793964386,.3525082170963287,.3463137447834015,.4338143467903137,.50814486,.28130522,.13053808,.080011837,.29555127,.19683912,2.7291298,,,,,,3.7808309,6.3291841,.65350336,.43933809,4.7501159,9.7065792,.45825806,.71278358,2165,.09267243,2214,.28397289,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,max,son,1515,.5941335558891296,.2078556567430496,.0586047284305096,.1098923161625862,.029513718560338,.2629270851612091,.1910884529352188,.1193840727210045,.2439342737197876,.1826661080121994,3.471788883209229,7.729293346405029,4.157042980194092,4.568026065826416,.62828141,.33700383,.5247119665145874,.6509180665016174,-.0117173008620739,.4775038361549377,.6146000623703003,.6124289035797119,.5957556366920471,.17531985,.33785227,.31564558,.17118232,.10857397,.33433813,5.7724929,,,,,,3.7317421,8.5728102,.5190202,.66441482,3.5811343,8.472518,.48223457,.6626057,2109,.092590638,2102,.23102482,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,mom,all,3863,.868584156036377,.0987319946289063,.0084275892004371,.0214761458337307,.0027800891548395,.4243735373020172,.1619914770126343,.0905354544520378,.1908046305179596,.1322949081659317,.9263854026794434,5.987627506256104,2.378058433532715,5.02489709854126,.87638849,.47558901,.7467930912971497,.9762950539588928,-.0268980078399181,.353423684835434,.5526940822601318,.5514470338821411,.41819828748703,.28654742,.27467629,.24453685,.19423944,.31373569,.25017625,5.2418647,,,,,,1.0756971,7.1711202,.70769274,.63631833,.96961486,8.9893036,.50777513,.78952199,4296,.11366021,4330,.2885749,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,mom,daughter,2330,.8502406477928162,.1216480582952499,.0086888922378421,.0171810537576675,.0022413362748921,.5252968668937683,.1442242115736008,.0724805593490601,.1569081246852875,.1010902300477028,.9768280386924744,4.895048141479492,2.350472211837769,4.991922855377197,.85980511,.56190842,.8567817211151123,1.068023562431335,-.0264317281544209,.4034200310707092,.4458161294460297,.4445712268352509,.357539713382721,.3980391,.27625507,.18679239,.13891344,.37853524,.19563437,4.0158963,,,,,,1.179028,6.2736998,.81305397,.55474204,1.4289439,9.8552322,.40743786,.81557721,2180,.11323605,2221,.32229546,,.17509645,.033837263,.79106629,.20999999
Nepal,NPL,NPL,South Asia,Developing economies,Low income,0,LSS,1980,Retrospective question,1980,mom,son,1533,.8978567719459534,.0621625520288944,.0080106034874916,.0283302534371614,.0036398305092007,.2633200883865356,.1903444826602936,.11934744566679,.2448966801166534,.1820913106203079,.8458890914916992,7.731164932250977,2.420038223266602,4.56568717956543,.90038121,.33674178,.6215337514877319,1.051579475402832,-.0459327511489391,.3294433951377869,.7232499122619629,.7222388982772827,.5284767746925354,.11603686,.27221641,.33283228,.27891445,.19600762,.3372142,7.1170588,,,,,,.91325891,8.5818825,.59800529,.76470375,.78275251,8.6370306,.55112207,.77896345,2116,.115092,2109,.2540459,,.17509645,.033837263,.79106629,.20999999
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,avg,all,170,.0470588244497776,.1647058874368668,.2588235437870026,.300000011920929,.2294117659330368,0,.0352941192686558,.43529412150383,.2352941185235977,.294117659330368,11.1264705657959,13.02352905273438,3.997803211212158,2.610749244689941,.19361074,.1070195,.2637859880924225,-.0847848877310753,.0189927406609058,.4039317667484283,.5352941155433655,.5267175436019898,.497674435377121,.31200001,.29270589,.24164706,.15364707,.24325582,.25294119,4.1002355,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,avg,daughter,91,.0219780225306749,.1648351699113846,.3296703398227692,.2307692319154739,.2527472674846649,0,0,.4395604431629181,.2747252881526947,.2857142984867096,11.45604419708252,13.13186836242676,3.680767059326172,2.367412090301514,.17545524,.094956093,.2230969220399857,-.1969075947999954,.0205952078104019,.3468630611896515,.5274725556373596,.5147058963775635,.4997538328170776,.26804903,.30247265,.25082788,.17865044,.19252308,.24153847,3.7283206,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,avg,son,78,.0769230797886848,.1666666716337204,.1666666716337204,.3846153914928436,.2051282078027725,0,.0769230797886848,.4230769276618958,.1923076957464218,.3076923191547394,10.75,12.92307662963867,4.354986667633057,2.886462926864624,.21377459,.12042125,.2964991927146912,-.1428985297679901,.0263202246278524,.4473468065261841,.5512820482254028,.5483871102333069,.4947712421417236,.36802968,.27339932,.23621327,.12235774,.31568629,.2694872,4.7368793,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,dad,all,178,.1011235937476158,.2022471874952316,.2528089880943298,.2303370833396912,.213483139872551,0,.0337078645825386,.4269662797451019,.2471910119056702,.2921348214149475,11,13.03370761871338,4.768066883087158,2.579578399658203,.23012476,.10577296,.2174453288316727,.0121871512383223,.011411109007895,.4019237756729126,.601123571395874,.6000000238418579,.4871111214160919,.31573033,.30179775,.21752809,.16494383,.24355556,.25280899,4.735281,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,dad,daughter,94,.0744680836796761,.2340425550937653,.2553191483020783,.2127659618854523,.2234042584896088,0,0,.4255319237709045,.2765957415103912,.2978723347187042,11.23404216766357,13.19148921966553,4.501912593841553,2.36587119102478,.21308833,.095075496,.1754978150129318,-.0359814092516899,.0110483560711145,.333947092294693,.6063829660415649,.6027397513389587,.4879912734031677,.26057881,.30685171,.2283038,.2042657,.22356789,.25531915,4.6927061,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,dad,son,83,.1325301229953766,.156626507639885,.2530120611190796,.2530120611190796,.2048192769289017,0,.0722891539335251,.4216867387294769,.2168674767017365,.2891566157341003,10.77108478546143,12.87951850891113,5.085429668426514,2.812851905822754,.24842995,.11732618,.2507300674915314,.0000798052060418,.0147782796993852,.4533014893531799,.5903614163398743,.5909090638160706,.4873578548431397,.37733996,.28957814,.210145,.12293691,.26591378,.25301206,4.8333316,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,max,all,170,.0470588244497776,.1352941244840622,.1882352977991104,.3352941274642944,.294117659330368,0,.0352941192686558,.43529412150383,.2352941185235977,.294117659330368,12.44117641448975,13.02352905273438,4.038213729858398,2.610749244689941,.1683076,.1070195,.2359419912099838,-.0720448568463326,.0152307245880365,.3649466633796692,.5058823823928833,.5083333253860474,.4465116262435913,.29905882,.29270589,.24000001,.1682353,.2455814,.25294119,2.6861176,.46870857,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,max,daughter,91,.0219780225306749,.1318681389093399,.2307692319154739,.3076923191547394,.3076923191547394,0,0,.4395604431629181,.2747252881526947,.2857142984867096,12.75824165344238,13.13186836242676,3.566326141357422,2.367412090301514,.14793992,.094956093,.2287982702255249,-.1151466742157936,.0152530362829566,.3446671664714813,.4835164844989777,.4761904776096344,.4435775279998779,.25798547,.32276273,.25830272,.16094907,.21491192,.24417584,2.3137965,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,max,son,78,.0769230797886848,.141025647521019,.141025647521019,.3589743673801422,.282051295042038,0,.0769230797886848,.4230769276618958,.1923076957464218,.3076923191547394,12.06410217285156,12.92307662963867,4.545126438140869,2.886462926864624,.19323415,.12042125,.2410193979740143,-.0968066230416298,.0181279592216015,.379517674446106,.5384615659713745,.5535714030265808,.4501683115959168,.34560695,.25519833,.22086471,.17832999,.2847212,.26641026,3.1924064,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,mom,all,184,.0815217420458794,.1902173906564713,.1739130467176437,.3913043439388275,.1630434840917587,.0054347827099264,.0326086953282356,.445652186870575,.239130437374115,.2771739065647125,11.20652198791504,12.89130401611328,4.264577865600586,2.741929054260254,.19358052,.1102491,.1890329569578171,-.0373274385929108,.0131082385778427,.2940067648887634,.5543478131294251,.5779221057891846,.3608695566654205,.28999999,.27978259,.2645652,.16565217,.33173913,.25,3.9821739,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,NZL,High income,High-income economies,High income,0,ISSP,1940,Retrospective question,1940,mom,daughter,99,.0505050495266914,.2121212184429169,.2121212184429169,.3333333432674408,.1919191926717758,0,0,.4646464586257935,.2727272808551788,.2626262605190277,11.51515197753906,13,3.87394118309021,2.325545787811279,.17421584,.09306743,.1652243733406067,-.1353070586919785,.0158571675419807,.2752341032028198,.5555555820465088,.574999988079071,.3748381435871124,.24960788,.30889717,.28883392,.15266104,.2761988,.23272727,3.6264918,,,,,,,,,,,,,,,,,,,,,,
